CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyRevenue,NPS,CLV,Exited
4013,571,Germany,Male,33,6,99750.87289342814,2,0,1,20568.823506858032,620.6682876719044,9,31324.213197764588,0
4014,665,Spain,Female,37,6,122087.16370949039,2,0,0,199451.7063295599,712.7079851143433,4,47875.99805278511,0
4015,643,France,Male,50,7,139261.75107868094,2,1,1,55513.22927323284,827.1205765747266,9,64446.74722875021,0
4016,603,Germany,Female,18,9,163763.95029197345,1,1,0,65117.15444422358,877.0693996507995,7,81019.49452531831,0
4017,611,France,Female,34,4,0.0,4,1,0,71739.88933318418,231.35547982642962,5,12007.562769683665,1
4018,705,France,Female,34,4,0.0,2,1,1,56413.21426483995,123.8836256607213,6,11109.142456824839,0
4019,608,France,Female,18,1,0.0,2,1,1,71902.64431253323,120.75185538791357,3,2901.014165835764,0
4020,642,Spain,Male,33,10,0.0,1,1,0,117663.42980822177,66.0231411492245,4,6894.242038904259,0
4021,823,Spain,Male,22,1,0.0,2,0,1,25034.801831161825,123.95519665746346,6,10395.242952124505,0
4022,536,France,Female,18,3,0.0,2,1,1,23591.97572669092,107.55027227792577,9,5478.746927738424,0
4023,501,Spain,Female,35,6,120847.81783268687,1,1,0,97789.29629362079,680.3904505137147,8,39487.52160620175,0
4024,712,France,Male,35,7,0.0,2,1,0,142358.59787719994,118.20059450831101,6,4918.939655200188,0
4025,595,Germany,Female,35,2,0.0,2,1,0,51296.00405188601,120.23489981650978,6,6220.902773491929,0
4026,624,France,Male,40,0,104830.03379357711,3,1,1,108832.66975850679,680.1190300721021,4,71802.0808085079,1
4027,587,Germany,Male,29,3,0.0,2,1,1,93689.2609446156,102.4611352031705,9,10195.82980834645,0
4028,629,Spain,Male,55,5,76873.84943776837,1,1,1,95925.65971602593,451.6761387208523,6,19123.944500300662,0
4029,777,Spain,Male,37,5,162761.33772013322,2,1,0,143303.2195414372,928.3469667180639,4,84379.65756486056,0
4030,714,France,Male,50,8,116923.72132854826,1,0,1,123454.67748463746,653.1280433757457,7,27814.13449537837,0
4031,718,Spain,Male,21,6,65599.52842052889,1,1,0,99223.32832801384,390.39732127376465,0,41670.96236514658,0
4032,536,France,Male,29,8,147239.9144319595,1,0,0,61367.47135865855,809.2639221089722,1,91779.04411971601,0
4033,557,Germany,Male,44,9,0.0,1,1,0,121199.72921164517,66.16384070438963,10,4502.04308580601,0
4034,422,France,Male,35,10,0.0,2,1,1,36102.48977324028,94.16133180243625,5,2629.7366930878366,0
4035,585,France,Female,27,4,105394.97995054159,1,0,0,89024.27151523819,592.0884514104464,5,28988.29197666158,0
4036,726,Spain,Male,19,4,135789.92707554222,2,0,1,35600.70149728321,798.5063376524969,10,60526.972727412525,0
4037,691,Spain,Male,45,4,0.0,1,1,1,70447.24039894894,71.96481986920483,5,2358.813487867324,0
4038,632,France,Male,44,4,0.0,1,1,0,130982.47827278909,69.32447938849678,6,8011.705580654711,0
4039,648,Germany,Male,40,3,96091.52771087759,1,0,1,159487.23138930448,531.2082100171887,5,27328.903885982432,1
4040,594,Germany,Male,33,5,66194.82464683044,1,0,0,54763.16750837133,411.24418841334796,5,37192.25579613563,1
4041,666,Spain,Male,26,0,137892.74957841024,1,1,1,131947.54326359474,748.6643615909071,8,83316.38994527732,0
4042,711,France,Female,37,1,114532.35323730511,1,1,1,61939.272781031425,654.5365178674623,8,22750.415240928214,0
4043,520,Spain,Female,24,8,101411.99288377169,1,1,0,88941.62544955242,573.7597117587997,3,29481.03134638758,0
4044,673,France,Female,30,5,0.0,1,1,1,183725.32186880134,84.94799392451789,6,9148.30487606913,0
4045,724,France,Male,50,5,139612.46403101087,2,1,1,29215.682170147342,825.0942513074784,8,21772.577323950758,0
4046,616,Germany,Male,19,9,0.0,2,0,1,196947.37796747327,127.19945028427236,10,6547.8823885716,0
4047,706,Germany,Male,44,3,137463.16098388715,2,1,1,132056.734733889,795.8862778367155,10,68229.27326467258,0
4048,850,Germany,Female,52,4,0.0,1,1,0,125700.65907362089,55.337927061547276,7,1658.6676264092353,0
4049,641,France,Male,46,8,0.0,1,0,0,50754.435014474344,95.04346744179388,2,3381.377072447544,1
4050,681,France,Male,41,1,77996.8047184846,2,0,0,46971.558067069855,505.8680775316946,4,32827.068983083656,0
4051,590,France,Male,33,2,76192.66805601577,2,0,1,185352.68680623264,501.97358707922433,7,19774.009091337564,0
4052,664,France,Female,31,9,135613.0364238354,1,0,0,40451.02434146979,750.7557739229585,7,40718.14428394489,0
4053,686,France,Female,18,7,149884.7436414554,1,1,1,42625.47799640008,830.5293161950989,6,55739.58648531093,0
4054,665,France,Female,38,8,134621.16976558274,1,1,1,143057.73291441583,731.7587293871628,8,31586.331048048007,0
4055,568,Spain,Male,33,4,0.0,1,1,1,143839.70733365326,70.89512725310368,5,5335.922631599279,0
4056,666,Germany,Male,31,2,147675.84934289262,1,1,1,85692.40599054286,795.2075375296416,10,47246.96322888463,0
4057,766,Spain,Female,37,0,128748.44442919755,1,1,0,182432.4566572014,702.6339152768116,7,26775.515053849736,0
4058,685,Germany,Male,38,1,0.0,1,1,0,184652.8989660114,70.11197132047786,4,5261.495157588436,1
4059,726,France,Male,31,3,116296.95249422004,2,0,0,169861.1934704214,719.7410603423361,8,20391.58014854807,0
4060,631,France,Female,54,3,0.0,1,1,1,13051.413554985917,71.23027393229017,9,8166.669829659969,0
4061,709,Germany,Female,45,4,135914.92319639862,2,1,1,67404.81145117737,774.238110311263,9,74375.64527035676,0
4062,672,Spain,Female,46,8,137320.0180183026,2,1,1,65165.7627039972,804.9360590314935,10,54279.343800303155,0
4063,573,Spain,Female,36,1,0.0,1,1,1,22465.55823039854,68.87329193503291,6,1689.3871299337684,0
4064,675,France,Male,43,1,82064.80354441822,2,1,1,179685.74455623774,551.6165368433582,6,15553.08102310995,0
4065,570,France,Female,29,4,47940.53228925755,1,1,0,198593.6329982122,303.18907767581953,8,31180.466804525164,0
4066,599,Spain,Female,44,1,169938.80629443325,1,1,0,37237.73567533048,900.0635308902467,6,46663.68673954629,0
4067,665,Germany,Female,35,9,136404.93326593228,2,1,0,64201.908671363344,813.6875797719786,3,34124.785898329945,1
4068,673,Germany,Female,27,4,106815.61694032326,2,0,0,15075.645526803863,638.6781685471153,9,41034.272699198125,0
4069,554,Spain,Female,37,4,126543.02202498374,3,1,0,31933.962295793186,789.4408864200178,3,57784.862883186586,1
4070,734,Spain,Female,35,6,0.0,2,1,1,104912.74534011832,122.40370209361816,10,4576.582994176633,0
4071,695,Germany,Male,61,3,141886.4175796811,2,0,1,79903.84980958885,832.4320186893435,9,69625.2361309247,0
4072,593,Spain,Female,42,1,60570.44498229383,1,1,1,90509.10589522208,371.90818749001863,8,39981.911183196695,0
4073,526,Spain,Female,53,7,0.0,1,0,0,136570.64148410453,64.16931356028776,8,4346.252626753322,0
4074,638,Germany,Male,49,0,0.0,1,1,0,28560.2360149468,85.49711133207137,4,8732.101937239699,1
4075,614,Germany,Male,38,9,0.0,1,1,1,171074.90904847396,71.97985971270396,8,3454.3864487624096,0
4076,659,Germany,Female,33,0,0.0,1,1,1,174463.69239247157,79.0487177287901,9,7943.01359894926,0
4077,620,France,Male,20,10,0.0,2,1,0,40965.46890904894,120.89278339630661,8,3836.5691941318205,0
4078,489,Spain,Female,29,6,0.0,1,1,1,130617.33631775285,82.0368474709802,6,6018.822426669777,0
4079,618,Germany,Male,44,3,117837.36845761837,1,1,0,141167.99912006006,661.5477627569361,4,51641.570815046165,1
4080,625,France,Female,34,2,138534.81247321857,3,1,0,43019.09561978598,857.253885134775,2,40661.26250118038,1
4081,700,Germany,Male,41,0,128172.09608178266,1,1,1,81209.51913622938,699.2200002606762,4,27034.923321342947,1
4082,594,France,Male,18,7,92688.35151511774,2,1,1,141530.72756575918,581.6321935657056,9,32374.897404839758,0
4083,784,Germany,Male,42,7,153184.34420918583,1,1,1,137879.90740765413,835.4604339141767,10,55155.56798533644,0
4084,497,Spain,Female,48,3,103855.02851465288,2,0,0,169349.00706579772,653.5075943401806,7,45677.84713747568,0
4085,754,France,Male,20,1,0.0,1,1,0,35178.944553618494,63.83923017705019,5,4231.451966364057,0
4086,632,France,Male,41,3,123302.49412796111,1,1,1,71342.64501695309,676.0270848907228,10,42523.27516424353,0
4087,718,Spain,Female,51,6,95163.71954715997,2,1,1,153041.1440979666,599.6579873015573,7,45805.52232945613,0
4088,656,Spain,Male,54,3,151864.02641400855,2,1,0,57261.1210267831,868.0471451149963,7,95250.05988207461,0
4089,741,France,Female,32,10,161948.15917239556,2,0,1,112047.20653114513,915.6750534813849,6,67476.2815435529,0
4090,619,Germany,Female,45,10,106036.36914592673,2,1,1,36082.97295557747,659.447435559933,4,77885.3358214967,1
4091,562,Spain,Female,52,2,0.0,2,1,1,39836.88479222686,114.25547017495622,9,6399.11276519855,0
4092,763,Spain,Male,42,9,0.0,1,1,1,58634.65569135687,66.7165571340255,5,3384.0135155473185,0
4093,640,France,Female,50,0,122071.44959637769,1,1,1,65854.25460183385,667.9116799762027,5,55974.31587115753,1
4094,667,Germany,Male,37,8,99447.37932337119,1,1,0,17938.486803999825,571.2005185848451,4,30062.79588197361,1
4095,748,France,Female,41,4,110114.58675386486,2,1,0,172611.8946249956,679.7414819817034,10,48849.39276046363,0
4096,567,Spain,Female,31,1,117463.1299449412,1,0,0,18346.19057757272,669.9142622711673,6,26527.90113119142,0
4097,697,Germany,Male,36,5,0.0,1,1,1,154929.79003124888,58.14588919790882,8,3081.1674837020473,0
4098,602,France,Male,42,1,0.0,2,0,0,64526.833039331985,126.80319092828937,4,11002.266026489871,0
4099,639,Spain,Male,31,5,0.0,1,1,0,85699.27948494071,70.68906574418625,7,8402.169188992777,0
4100,655,France,Male,35,8,105477.94511604351,1,1,1,119813.47805343528,594.9448132150525,8,33160.45650095147,0
4101,529,Germany,Female,45,1,122586.30876028289,1,1,1,52698.35002226331,677.442440116351,10,41043.320571651246,0
4102,587,Spain,Female,58,0,0.0,2,1,0,24578.003515705484,110.6923436727905,5,7308.571453828996,1
4103,758,Germany,Male,18,6,175765.37715468445,1,0,0,191851.36098676143,941.1509838938947,6,31061.48785354162,0
4104,720,Germany,Female,57,7,0.0,2,1,0,167370.7894077048,113.25244014775893,10,6543.126165417769,0
4105,644,Spain,Female,35,1,148836.80639753572,1,0,0,154281.41283622454,807.6367410374128,7,84342.74838398062,0
4106,669,Spain,Female,47,3,103870.48856549624,1,1,1,111554.87834808136,592.43999953279,7,64074.51914449806,0
4107,626,Spain,Male,49,7,0.0,2,0,0,131152.11363581265,106.51056785502023,10,12661.156567384056,0
4108,758,France,Female,53,3,103283.12251973493,3,1,0,174228.88778844784,662.198199567732,5,47448.6124528176,1
4109,633,Spain,Female,30,8,69961.27079257477,1,1,0,83885.97866599083,418.64996404350893,10,47323.650327562544,0
4110,668,Germany,Female,35,0,0.0,2,1,0,29871.223423867545,115.25902527941838,8,13401.841349058132,0
4111,741,France,Male,37,9,0.0,2,1,0,169782.743425798,126.6724618185425,6,8783.472631889668,0
4112,587,France,Male,34,6,0.0,1,0,1,21921.0996932486,53.97487726188157,6,1739.4389867141863,0
4113,774,France,Female,51,2,71185.30196977647,2,0,0,184528.87755874466,497.1149513504866,7,18791.422736721288,0
4114,527,France,Male,37,10,0.0,2,1,1,147166.76990928053,110.85539273837891,8,9482.4152056067,0
4115,780,France,Female,21,9,0.0,1,1,1,94631.98950168521,57.3283570907513,3,5718.01274945564,0
4116,620,France,Male,31,10,129931.41323934805,2,0,0,126918.28550598903,770.0386736973248,6,78974.49461739277,0
4117,630,France,Female,22,10,0.0,2,1,0,111656.71565069501,103.18916248871604,10,5780.696396329477,0
4118,498,Spain,Male,35,2,162783.95985065078,1,0,1,86297.41530272062,873.3809016349753,10,99601.52412508955,0
4119,613,France,Male,44,10,74010.44838071808,2,1,0,34424.531735533186,492.3638866322082,5,15315.775471496469,1
4120,566,Spain,Female,31,6,0.0,2,0,0,163584.11071278676,122.51698891857419,10,11811.600929542252,0
4121,601,Germany,Male,33,5,58779.16732697468,2,0,1,121672.17177744287,416.2796570741602,10,45111.30909405181,0
4122,639,Germany,Male,35,2,183955.96195575251,2,1,1,143481.72214005204,1037.441814071985,7,120565.30011304203,0
4123,726,Spain,Female,39,1,83158.02262449556,2,1,1,49600.3996221414,521.5100094981472,8,14656.839912960959,0
4124,666,France,Female,43,10,138860.57206006825,2,1,0,48247.192077655374,820.5231000135561,6,45972.847819254304,0
4125,674,Germany,Male,46,10,103406.33385700153,3,1,1,169408.25395281884,685.182604766264,10,41508.59183854885,0
4126,562,Spain,Female,60,5,141221.08849929424,1,1,1,113997.0225286337,782.3073072941903,10,23446.735662619434,0
4127,579,France,Male,39,9,0.0,1,0,1,96042.96412512402,76.26625706281041,5,5166.679717018171,0
4128,793,France,Male,45,6,123643.46888660354,1,1,0,27720.264943642294,698.9893615077847,5,70827.83386758965,1
4129,591,France,Male,22,8,101681.04910092792,1,1,0,90975.99967154709,585.142727984352,6,59967.25519472936,0
4130,782,France,Male,34,8,0.0,2,1,0,143679.98331309855,110.82317418338278,3,10189.021094023108,0
4131,630,France,Female,35,8,0.0,2,1,0,29690.51842196794,124.39837945520142,8,11762.681300991972,0
4132,650,Germany,Male,27,10,86906.28024879302,1,1,1,15543.742498877913,498.34343037619664,10,40694.23277658453,0
4133,735,Spain,Female,32,9,0.0,2,1,0,115102.023318385,128.5614051078953,7,13805.764743959715,0
4134,751,Spain,Female,36,0,141519.9034230728,2,1,1,70068.94577520853,811.5581111935023,5,72578.53860115935,0
4135,641,Germany,Female,32,3,95223.89947058889,2,1,0,182137.32731197446,608.6165843620419,9,37020.09510943539,0
4136,618,Germany,Male,64,3,122779.4238115606,1,1,1,122586.62678511682,667.1122009581941,7,65383.946049794795,0
4137,645,Germany,Female,43,9,123750.42167070512,1,1,0,67085.33300395802,677.8232593174363,8,70980.58691083593,0
4138,677,Germany,Female,58,7,127746.95412430563,2,1,1,69642.66339167193,778.6815727350099,7,27642.25946123622,0
4139,721,France,Male,52,2,142401.05662349646,2,0,1,34524.5575219774,834.5426796320393,6,92259.93973860444,0
4140,650,Germany,Male,31,0,0.0,1,1,0,93150.94924378979,74.3812860866555,5,3872.0923509146255,1
4141,699,Spain,Male,38,2,127332.50098571031,1,0,1,23001.762172617462,699.0243949337824,6,61966.5135508616,0
4142,781,France,Female,33,5,109802.77639563331,1,1,0,93724.01619966156,621.6098606784172,4,30770.70719167855,0
4143,680,Spain,Female,36,6,43759.74051469077,2,1,0,32897.059146870764,326.64625126619296,6,21240.49262163824,0
4144,674,Spain,Male,28,8,0.0,1,1,0,138663.0852846438,83.60880180716853,5,3728.4050837774976,0
4145,528,Germany,Female,33,4,103919.11604107518,2,0,0,133706.34348485648,642.374648633567,6,29918.18906678646,0
4146,439,France,Male,41,4,144990.82933804466,1,1,1,169284.7440994008,800.1963229336775,9,56157.70920201997,0
4147,681,Spain,Female,41,2,0.0,1,0,0,185257.4564903043,56.5318672251166,10,2472.20907866717,0
4148,642,France,Male,40,2,138354.79919061094,1,0,1,134241.12227019985,767.3409159815843,9,49585.37647516544,0
4149,608,France,Female,37,8,0.0,1,0,0,39314.188091154974,77.97068234158462,10,6831.336007415678,0
4150,669,France,Male,46,2,182502.40132978634,2,1,0,106572.11104256133,1035.1318859154314,4,58454.6187155761,0
4151,645,Spain,Male,35,2,152898.61578969413,2,1,0,188825.0876747326,883.791533931944,4,93321.30405550144,0
4152,740,Germany,Female,51,8,117450.03999485365,1,0,0,47862.33526114194,643.7005362592794,6,37969.110213791675,1
4153,656,France,Male,19,3,124587.19260318515,1,1,1,83973.94270399165,696.6830051236902,5,79132.47977171687,0
4154,590,Spain,Male,44,5,134569.1656821701,1,1,1,152130.40034285196,737.3000697520016,7,67781.64222011465,0
4155,729,France,Female,42,0,0.0,2,0,1,155023.75269110056,128.45155152153933,7,6048.6565434429,0
4156,632,France,Male,31,10,0.0,2,0,1,190385.61109813483,118.46987111133072,5,7727.754076215383,0
4157,692,Spain,Female,34,1,163137.92582282494,2,0,0,56961.82533262326,936.2224037312897,4,24350.96779586855,0
4158,611,France,Male,42,10,62585.89112961864,3,1,0,173077.0352293067,491.25536471336,10,19427.864740848778,0
4159,598,Spain,Male,47,2,109004.51746869732,1,1,0,19976.52173083032,612.2041274079354,4,49098.49398010415,1
4160,656,France,Male,20,1,0.0,1,1,1,37701.54800462728,62.5158064400834,8,5794.086136941803,0
4161,651,France,Female,44,10,81576.39165645467,4,1,1,189177.38245224603,628.611517971271,10,22630.855834325735,0
4162,688,Spain,Male,33,9,183805.11174549683,1,0,1,177343.17574820196,998.1949887327221,7,55798.70635299728,0
4163,628,Spain,Female,49,2,39803.59234537596,1,1,1,21577.804737401282,263.3670935574681,4,17722.92926071588,1
4164,503,France,Female,19,4,99062.51658570848,1,1,1,22849.36618667747,566.4651717836597,9,32464.43526290633,0
4165,615,Spain,Male,62,0,140155.88591764623,1,1,1,76864.73335189304,775.7308281378761,9,68437.69871139982,0
4166,713,Germany,Female,29,0,187217.42190116027,1,0,0,85996.06572865717,1007.9820773606248,3,101657.2756890633,1
4167,626,Spain,Female,52,10,0.0,1,1,1,98887.66653741749,83.392105356186,7,3575.0839964093193,0
4168,630,France,Male,37,6,138044.73193412353,2,0,0,114213.97649183862,804.6061295542852,4,53935.79966254456,0
4169,728,Spain,Male,29,8,102966.92498539708,2,0,0,34819.80055237715,642.6274934139011,4,50033.80081693401,0
4170,593,Spain,Male,40,8,179956.16865319991,2,1,1,197418.82150196045,1026.5929388935724,4,121050.14639593266,0
4171,526,France,Female,48,6,171082.8349360422,2,1,0,191989.63113955673,992.1907310427617,7,75714.65028168945,0
4172,637,Germany,Female,22,10,145140.5170223518,1,1,0,87680.84570483697,784.056453828699,4,19762.1171711634,1
4173,611,Germany,Male,45,10,45480.15121354937,1,0,1,102668.88415719863,296.1556530434365,8,27752.628368365822,0
4174,572,Germany,Male,37,1,0.0,2,1,1,78998.18242904612,118.05244989104861,8,3162.507838212995,0
4175,635,Germany,Female,43,10,0.0,1,1,1,133629.21095750056,80.43158989378185,5,3384.3184933306015,1
4176,689,Spain,Male,38,6,0.0,2,0,1,142868.030150291,113.674675655374,7,5450.146036062933,0
4177,649,Spain,Female,32,8,105877.40248626604,3,0,0,111723.59921472965,691.4248188265465,9,60413.080033433755,0
4178,674,Spain,Male,26,6,132300.9821026663,1,1,1,185617.2017582242,749.6726232554915,9,76550.94791136286,0
4179,795,Germany,Female,44,1,0.0,1,1,1,75870.7886670938,58.719386568366076,6,3643.241578721551,0
4180,622,Spain,Female,44,6,112354.47658634512,2,0,0,59411.08644292338,660.0722886994721,5,45318.555616121164,1
4181,672,France,Male,44,3,107665.89096625744,2,1,0,134577.96897201551,680.5281470082513,7,64266.31905247239,0
4182,609,France,Male,42,7,0.0,1,1,1,40890.33418332964,88.11161032266067,8,9440.667140642965,0
4183,582,Germany,Male,47,2,0.0,2,1,0,119674.27462812928,145.65937093973832,5,16507.97907545006,1
4184,603,France,Male,52,4,66845.3445525612,2,1,0,71424.16132517447,451.96545778144707,6,12300.858492301506,0
4185,611,Spain,Male,19,2,0.0,1,1,1,36089.75585228636,74.23751997798091,7,8181.578972965838,0
4186,678,Germany,Female,18,6,107434.07916174765,2,0,0,70128.01263601749,642.573018672504,3,58093.57745400972,0
4187,837,Spain,Male,55,2,0.0,2,0,1,48482.87475234652,119.55618371318077,7,5188.714911328669,0
4188,592,Germany,Male,24,9,145058.41256372377,2,1,0,129603.61183871629,846.9451089877011,5,97541.13155136156,0
4189,616,Spain,Female,27,4,100568.14650647796,1,1,0,19825.66888895817,578.6323011500753,4,22834.395890514377,0
4190,644,France,Female,35,0,102796.05254388251,2,0,1,165483.86003007265,636.8484760007926,5,38197.152729346366,0
4191,681,Germany,Male,21,3,101151.29079242378,2,1,0,121006.09608956125,628.2236852838937,10,42545.612982656516,0
4192,671,France,Female,34,5,78042.25608878475,2,1,0,172843.54354755854,512.9571672436822,4,34656.98846436952,0
4193,752,France,Female,28,1,70330.8555078079,1,1,1,40451.82979178491,420.18075015989956,5,43288.23556129862,0
4194,455,France,Female,35,5,0.0,1,1,0,99723.17046677192,69.0109122159061,4,7285.053070453839,1
4195,459,France,Male,40,9,80053.33974684609,1,0,0,136908.93187203747,476.19386677106144,5,12848.994838511137,1
4196,610,France,Male,34,6,114654.10214053497,2,0,1,37707.297132458465,688.7033248879029,8,75438.50561944128,0
4197,737,France,Female,34,7,92443.35867839135,2,1,1,12649.916354836663,578.8598560320936,9,45608.74611213473,0
4198,524,Spain,Female,40,2,93388.76591945018,1,0,1,189172.54591250725,548.2917438685622,10,55307.67578631882,0
4199,409,Germany,Female,48,9,110518.65040362604,1,1,1,158342.59264217308,638.0538357099445,9,53161.949685521526,0
4200,695,France,Male,54,10,171883.08078583458,1,1,1,158619.48547432403,939.8275335431065,4,36504.52935055446,1
4201,669,France,Female,35,2,166864.56914565532,2,1,0,184899.20597957034,966.0791912113937,7,101782.32984157534,0
4202,562,Spain,Female,56,4,151892.40719270153,2,1,0,119843.14136407319,897.249039381765,0,98655.21655466766,1
4203,571,Spain,Male,46,2,122477.33386010453,2,0,1,131896.1715057396,728.0578477442016,7,50508.12351986292,0
4204,572,Germany,Male,25,8,65124.520769649855,2,1,1,49706.534932299335,456.13178306272704,8,51253.05531001817,0
4205,658,France,Female,25,6,154782.2098487505,2,1,1,99372.65110762834,881.1888156703045,6,87623.643698548,0
4206,599,Germany,Female,32,4,99453.60374842203,1,0,0,39942.53694532167,553.9393262235194,4,48906.991218592324,1
4207,689,Spain,Male,52,4,167278.9900453436,2,1,0,28781.540898224193,959.7616582522314,6,71912.37338717072,0
4208,421,Spain,Female,32,0,0.0,1,0,0,58512.03642803278,68.08154905927708,7,6576.672652516813,0
4209,581,France,Female,19,8,159369.42404709602,1,1,0,97307.58347569456,873.7060790471573,9,76048.23206014569,0
4210,559,France,Female,35,1,0.0,1,0,0,131266.54557065555,60.81535216875389,3,3095.24318989926,1
4211,629,France,Female,18,6,55684.20142860016,2,1,1,105822.20480198822,409.2887404517637,6,42609.792738902455,0
4212,606,France,Female,27,6,148265.2378227487,1,0,1,179946.43195415745,819.531607812474,5,61383.569160068895,0
4213,713,Spain,Male,32,1,122419.34691634288,2,1,0,72099.68159042206,727.1290529884839,7,46794.78593531441,0
4214,501,Germany,Male,39,7,80130.30633823162,1,1,0,170894.3061918755,472.44007991491253,2,55672.64011185877,1
4215,653,Spain,Female,48,7,0.0,1,1,1,92786.8197855518,63.80897419624994,10,6210.836838739436,0
4216,694,Spain,Male,44,8,191672.38257574168,2,1,0,36225.31492455004,1067.4208000386093,8,119972.26514583208,0
4217,798,Spain,Female,26,1,59619.9980956869,2,0,1,174509.49407724966,421.58846435602186,8,38183.72968704704,0
4218,611,France,Female,34,0,122033.0743516389,1,0,1,102968.51901923222,662.8843284732874,4,19754.967073906573,0
4219,675,Germany,Male,38,8,101648.17436955964,1,1,1,36605.62907427961,580.8934140948948,1,29950.570989450553,1
4220,505,Spain,Female,35,2,137845.18813978627,2,1,0,45750.1432388214,795.844153938004,7,55419.33033038912,0
4221,458,France,Male,35,9,151932.62264759696,1,1,1,23714.26760313393,834.9636511375855,10,48093.95483860141,0
4222,717,France,Male,20,1,127629.6873300271,2,1,0,132402.23776859732,746.0582698878915,4,23306.9383932409,0
4223,649,Spain,Male,26,9,149088.12731302096,2,0,0,78998.45246037479,862.5195632069621,4,52234.33211753176,0
4224,744,Spain,Female,33,1,0.0,1,1,1,193619.530682045,61.72616173694103,10,7042.725342792336,0
4225,540,France,Male,18,1,116339.44000372826,3,1,1,112302.64835288253,751.5957182933975,10,41281.628337608265,0
4226,691,Germany,Female,44,7,171073.57789026693,1,1,1,56635.139445668596,940.7286426662525,7,70559.09099143742,0
4227,799,Spain,Male,24,2,0.0,1,0,1,121891.08042579051,68.7047498770114,4,8048.87249924262,0
4228,683,Spain,Male,44,0,93643.61754487586,2,0,0,195574.55341768175,593.3559321720162,5,33533.35972822862,0
4229,672,France,Male,43,7,103403.98453730554,2,0,0,14395.008835368651,638.6573464729357,3,32495.48695898083,0
4230,650,France,Female,32,1,136224.97916005735,1,0,0,42269.19163586471,753.447368224295,7,50870.38912982665,0
4231,524,Germany,Male,48,5,120041.24727327102,1,1,0,186349.54109872642,668.5979905955621,9,74391.8302869213,0
4232,758,Germany,Male,45,7,141007.51612365086,2,0,1,14665.968248644018,841.2441185431782,9,69390.90651730487,0
4233,601,France,Female,34,9,0.0,1,1,1,193036.10345769397,50.62719388705743,5,2774.198894183777,0
4234,690,France,Male,33,8,0.0,1,1,1,129286.645384635,70.16106057560016,5,6999.452323904015,0
4235,524,France,Male,48,0,0.0,1,0,0,54017.90197660686,68.95029783516839,2,5365.857766322366,1
4236,555,France,Male,40,8,77401.74371602741,2,0,1,27040.067751436523,508.5566632263318,2,36517.161024917594,0
4237,764,Spain,Male,48,7,125427.23940362345,1,1,0,29785.310825260247,710.5683915026444,4,55273.95369096301,1
4238,622,Germany,Female,18,5,113799.52508975507,1,1,0,169172.92320498053,619.0649493870075,4,73939.70113648206,1
4239,766,France,Male,38,4,122739.47984006691,2,0,0,166071.72957237295,724.7154458192674,5,58020.17772774185,0
4240,643,France,Male,22,5,127981.53035333716,2,0,1,168434.32720268692,750.7962026444185,10,76475.61584278688,0
4241,502,Germany,Female,37,1,102469.63837945682,1,1,1,192522.54366406277,594.3454139195665,7,33485.77092190765,0
4242,721,France,Female,45,10,139893.80209515025,1,1,0,84212.58671595731,764.2026974899048,3,24485.101173166415,1
4243,602,Germany,Female,55,2,125122.8113875435,2,1,0,184009.42594635193,748.6339936302213,4,71153.4584255243,1
4244,705,Spain,Female,28,8,102378.31790150958,2,0,1,40685.820476476845,622.9799846584752,9,30382.69844760395,0
4245,652,Germany,Female,32,2,132375.56106655003,2,1,0,188447.99105089976,782.3489496617022,7,83134.81909966507,0
4246,526,France,Female,37,9,131755.05443107837,1,1,1,56293.75942061825,730.1842311858877,6,77176.29158441287,0
4247,663,France,Female,28,6,0.0,1,1,1,87521.11465783913,91.6046120786542,7,8216.06895856552,0
4248,825,France,Female,47,10,138233.77015521648,2,1,0,107917.58793717597,795.3172798196247,5,35543.81666399913,0
4249,689,France,Female,37,3,152492.41821320192,2,1,1,162604.4367210368,880.8173708375057,7,53664.553907258276,0
4250,645,France,Male,39,10,107054.03858239831,2,1,1,83963.98207905618,646.7698588254932,10,27535.884806343274,0
4251,736,Germany,Female,44,8,92270.96806658056,1,1,1,74896.35378379968,527.6193849685804,3,25726.888545698548,1
4252,666,Germany,Female,37,3,137443.19348595163,1,1,0,196727.99022908858,750.1409225529533,4,31321.777437820867,1
4253,666,Spain,Female,29,9,97717.95005179415,1,1,1,24170.544438929664,569.5277753898081,7,36376.79404309867,0
4254,562,France,Male,37,9,105883.5271747075,2,0,1,14861.918841962648,644.9912976293782,9,60246.30593043221,0
4255,668,Spain,Male,29,5,76819.17682554072,2,1,1,20771.511722407427,486.69924633775196,4,36483.67894607181,0
4256,732,Spain,Male,39,1,0.0,2,1,1,183696.2924670668,117.14621981444748,8,3585.461007034654,0
4257,583,France,Male,47,6,111759.34133922562,1,1,1,54228.8971902782,643.1508411028491,9,25797.67958512093,0
4258,763,Germany,Male,26,2,111718.92235340444,2,1,1,18302.14306462508,689.3848988476608,7,82242.63689350509,0
4259,642,France,Male,22,0,0.0,2,0,0,148464.9947454885,106.2360499647352,6,9048.518738365929,0
4260,578,France,Male,38,6,101726.10349328388,1,1,0,131681.92996605908,564.1035193153676,2,37841.07375471108,1
4261,729,France,Male,30,4,0.0,1,1,1,160431.87136227163,69.58758853970221,3,8057.190037235118,0
